"taxon_id","rank","name","parent","count","rank_count","perc","tags","health_effects","associated_diseases"
"2023","genus","Thermoactinomyces","Thermoactinomycetaceae","4","50658","0.00007896087488649374","free-living","No health benefits found.","No diseases are associated with this bacteria."
"","genus","other Clostridiaceae family","Clostridiaceae","2","50658","0.00003948043744324687","","",""
"1578","genus","Lactobacillus","Lactobacillaceae","3","50658","0.00005922065616487031","probiotic","Break down food,Absorb nutrients,Fight off ``unfriendly ''organisms.,Vaginal commensal,Produces hydrogen peroxide,Anti-fungal,Beneficial in Crohn's disease.,Beneficial in IBS","Do n't cause any disease."
"241189","genus","Hespellia","Lachnospiraceae","2","50658","0.00003948043744324687","commensal","No health benefits were confirmed.","No diseases are associated with this bacteria."
"123375","genus","Solobacterium","Erysipelotrichaceae","1","50658","0.000019740218721623435","commensal,pathogenic","No health benefits found.","No diseases are associated with this bacteria."
"190972","genus","Sedimentibacter","Tissierellia","2","50658","0.00003948043744324687","pathogenic","No health benefits found.","Colon cancer associated bacteremia."
"1472649","genus","Dielma","Erysipelotrichaceae","4","50658","0.00007896087488649374","","",""
"1148150","genus","Desulfosoma","Syntrophobacteraceae","1","50658","0.000019740218721623435","free-living","No health benefits found.","Data not available"
"","genus","other Cytophagales order","other Cytophagales order","2","50658","0.00003948043744324687","","",""
"44261","genus","Oxobacter","Clostridiaceae","1","50658","0.000019740218721623435","","",""
"28050","genus","Lachnospira","Lachnospiraceae","2","50658","0.00003948043744324687","pathogenic","No health effect","Diarrheaa€Ž, fever, nausea,"
"94008","genus","Thermicanus","Bacillales Family X. Incertae Sedis","8","50658","0.00015792174977298748","free-living","No health benefits found.","No diseases are associated with this bacteria."
"904","genus","Acidaminococcus","Acidaminococcaceae","2","50658","0.00003948043744324687","probiotic","No health benefits noted.","No diseases are assosiated with this bacteria."
"1649471","genus","Mobilitalea","Lachnospiraceae","1","50658","0.000019740218721623435","","",""
"1494561","genus","Agaribacter","Alteromonadaceae","1","50658","0.000019740218721623435","free-living","No health benefits found.","No diseases are associated with this bacteria."
"174708","genus","Allobaculum","Erysipelotrichaceae","2","50658","0.00003948043744324687","potential probiotic,potential pathogenic","Potentially can reduce inflammation related to obesity and also modulate metabolic related disorders.","Might be involved in Colorectal cancer and IBD."
"","genus","other Eggerthellaceae family","Eggerthellaceae","3","50658","0.00005922065616487031","","",""
"2093","genus","Mycoplasma","Mycoplasmataceae","1","50658","0.000019740218721623435","pathogenic","No health benefits","Cause infections in animals."
"244127","genus","Anaerotruncus","Ruminococcaceae","5","50658","0.00009870109360811718","","",""
"420345","genus","Lactonifactor","Clostridiaceae","1","50658","0.000019740218721623435","commensal","Some members of this genus have been linked to protection from colon cancer in humans.","Lachnospiraceae has been found to cause diabetes in germ free mice."
"182639","genus","Kribbella","Nocardioidaceae","1","50658","0.000019740218721623435","free-living","Members of this genus have antibiotic properties and are antibiofilm forming.","No diseases are associated with this bacteria."
"","genus","other Eubacteriaceae family","Eubacteriaceae","1","50658","0.000019740218721623435","","",""
"258514","genus","Acetanaerobacterium","Ruminococcaceae","4","50658","0.00007896087488649374","","",""
"217140","genus","Arcicella","Cytophagaceae","1","50658","0.000019740218721623435","","",""
"580596","genus","Butyricicoccus","Clostridiaceae","2","50658","0.00003948043744324687","","",""
"230494","genus","Reinekea","Saccharospirillaceae","1","50658","0.000019740218721623435","free-living","No health benefits found.","No diseases are associated with this bacteria."
"2295","genus","Desulfobacterium","Desulfobacteraceae","1","50658","0.000019740218721623435","free-living","No health benefits found.","Data not available"
"1427378","genus","Acetatifactor","Lachnospiraceae","3","50658","0.00005922065616487031","commensal","Data not available","No diseases are associated with this bacteria."
"1200657","genus","Saccharofermentans","Ruminococcaceae","1","50658","0.000019740218721623435","","",""
"","genus","other Bacteroidetes phylum","other Bacteroidetes phylum","3","50658","0.00005922065616487031","","",""
"1410680","genus","Methyloglobulus","Methylococcaceae","1","50658","0.000019740218721623435","free-living","No health benefits found.","Data not available"
"","genus","other Xanthomonadaceae family","Xanthomonadaceae","1","50658","0.000019740218721623435","","",""
"1649284","genus","Ercella","Ruminococcaceae","2","50658","0.00003948043744324687","","",""
"1663717","genus","Herbinix","Lachnospiraceae","1","50658","0.000019740218721623435","free-living","No health benefits found.","No diseases are associated with this bacteria."
"1654","genus","Actinomyces","Actinomycetaceae","1","50658","0.000019740218721623435","probiotic","No health benefits found.","Actinomycosis is a rare infectious bacterial disease caused by Actinomyces species."
"","genus","other Epsilonproteobacteria class","other Epsilonproteobacteria class","1","50658","0.000019740218721623435","","",""
"","genus","other Acidaminococcaceae family","Acidaminococcaceae","2","50658","0.00003948043744324687","","",""
"","genus","other Prevotellaceae family","Prevotellaceae","1","50658","0.000019740218721623435","","",""
"33951","genus","Acetobacterium","Eubacteriaceae","1","50658","0.000019740218721623435","pathogenic,probiotics,commensal","This commensal GI microbiota help to regulate innate and adaptive immunity.","Lemierre's syndrome, Tonsillitis, septic thrombophlebitis of the internal jugular vein, septicemia with septic emboli in lungs perirectal abscesses, osteomyelitis, decubitus."
"724","genus","Haemophilus","Pasteurellaceae","5","50658","0.00009870109360811718","free-living,commensal,pathogens","No health benefits found.","Sepsis, bacterial meningitis, chancroid, purulent conjunctivitis, pink eye."
"84162","genus","Cryptobacterium","Eggerthellaceae","1","50658","0.000019740218721623435","","",""
"","genus","other Porphyromonadaceae family","Porphyromonadaceae","1","50658","0.000019740218721623435","","",""
"270497","genus","Catabacter","Catabacteriaceae","1","50658","0.000019740218721623435","","",""
"1125862","genus","Deferrisoma","Deltaproteobacteria","1","50658","0.000019740218721623435","","",""
"1347386","genus","Anaerosalibacter","Clostridiaceae","3","50658","0.00005922065616487031","","",""
"156973","genus","Dysgonomonas","Porphyromonadaceae","1","50658","0.000019740218721623435","free-living,opportunistic pathogen","No health benefits found.","Gastroenteritis"
"","genus","other Hyphomonadaceae family","Hyphomonadaceae","1","50658","0.000019740218721623435","","",""
"442431","genus","Persicitalea","Cytophagaceae","1","50658","0.000019740218721623435","","",""
"","genus","other Lactobacillales order","other Lactobacillales order","2","50658","0.00003948043744324687","","",""
"","genus","other Caldilineaceae family","Caldilineaceae","1","50658","0.000019740218721623435","","",""
"44259","genus","Filifactor","Peptostreptococcaceae","1","50658","0.000019740218721623435","pathogen","No health benefits found.","Periodontal disease, endodontic lesions."
"832","genus","Fibrobacter","Fibrobacteraceae","1","50658","0.000019740218721623435","","",""
"","genus","other Selenomonadaceae family","Selenomonadaceae","1","50658","0.000019740218721623435","","",""
"","genus","other Sutterellaceae family","Sutterellaceae","2","50658","0.00003948043744324687","","",""
"","genus","other Chlorobiaceae family","Chlorobiaceae","1","50658","0.000019740218721623435","","",""
"43994","genus","Johnsonella","Lachnospiraceae","3","50658","0.00005922065616487031","pathogen","No health benefits found.","Gingivitis, periodontitis"
"1213720","genus","Stomatobaculum","Lachnospiraceae","2","50658","0.00003948043744324687","commensal","No health benefits","Data not available"
"933","genus","Thioalkalimicrobium","Piscirickettsiaceae","1","50658","0.000019740218721623435","","",""
"286","genus","Pseudomonas","Pseudomonadaceae","1","50658","0.000019740218721623435","free-living,commensal,pathogen","No Human health benefits were confirmed, but several strains of this bacteria also have the ability to suppress plant diseases by protecting the seeds and roots from fungal infection. Secondary metabolites produced by these bacteria are antibiotics, siderophores, and hydrogen cyanide.","Nosocomial infections, pneumonia, urinary tract infections, bacteremia, Folliculitis."
"","genus","other Gammaproteobacteria class","other Gammaproteobacteria class","1","50658","0.000019740218721623435","","",""
"1283313","genus","Alloprevotella","Prevotellaceae","1","50658","0.000019740218721623435","commensal,pathogen","No health benefits found.","Oral infections"
"581","genus","Morganella","Morganellaceae","1","50658","0.000019740218721623435","commensal,pathogenic","No health benefits found.","Sepsis, ecthyma, endophthalmitis, chorioamnionitis, urinary tract infections, soft tissue infections, septic arthritis, meningitis, bacteremia, summer diarrhea, nosocomial infections."
"79328","genus","Chitinophaga","Chitinophagaceae","1","50658","0.000019740218721623435","","",""
"66831","genus","Facklamia","Aerococcaceae","1","50658","0.000019740218721623435","","Gut commensal",""
"246876","genus","Cryomorpha","Cryomorphaceae","1","50658","0.000019740218721623435","","",""
"","genus","other Betaproteobacteria class","other Betaproteobacteria class","1","50658","0.000019740218721623435","","",""
"44","genus","Melittangium","Archangiaceae","1","50658","0.000019740218721623435","free-living","No health benefits found.","Data not available"
"","genus","other Leuconostocaceae family","Leuconostocaceae","1","50658","0.000019740218721623435","","",""
"195950","genus","Tannerella","Porphyromonadaceae","1","50658","0.000019740218721623435","","",""
"415014","genus","Proteiniborus","Clostridiales","1","50658","0.000019740218721623435","","",""
"416916","genus","Aggregatibacter","Pasteurellaceae","1","50658","0.000019740218721623435","pathogenic","No health benefits","Periodontitis, Rheumatoid arthritis, Abscesses."
"1243","genus","Leuconostoc","Leuconostocaceae","1","50658","0.000019740218721623435","pathogenic","No health benefits found.","Endocarditis, Bacteremia, Peritonitis, Nosocomial Outbreaks."
"","genus","other Lactobacillaceae family","Lactobacillaceae","1","50658","0.000019740218721623435","","",""
"2","kingdom","Bacteria","","53834","53834","1","","",""
"200643","phylum","Bacteroidetes","Bacteria","31661","53829","0.5881773765070872","commensal,opportunistic pathogens","Bacteroidetes phylum, particularly Bacteroides spp., was suggested to be mainly responsible for protection against increased adiposity.","Type II diabetes, Perirectal abscesses, decubitus ulcers, intra-abdominal infections, all body sites abscesses."
"1239","phylum","Firmicutes","Bacteria","20666","53829","0.38391944862434746","commensal,pathogens","Firmicutes has been found to correlate with lower body mass index.","Diabetes, obesity"
"74201","phylum","Verrucomicrobia","Bacteria","493","53829","0.009158631964182875","probiotics,commensal","No health benefits found.","No diseases are associated with this bacteria."
"1224","phylum","Proteobacteria","Bacteria","959","53829","0.017815675565215777","commensal,opportunistic pathogens","No clear health benefits found but it has been suggested that Some species of Proteobacteria may help in healthy gut.","Metabolic syndrome, inflammatory bowel disease, colitis."
"201174","phylum","Actinobacteria","Bacteria","40","53829","0.0007430938713332962","pathogens,soil inhabitants,plant commensals,human gut commensals,probiotics","Actinobacteria, especially Streptomyces spp., are recognized as the producers of many bioactive metabolites that are useful to humans in medicine, such as antibacterials, antifungals, antivirals, antithrombotics, immunomodifiers, antitumor drugs, and enzyme inhibitors.,In agriculture, they produce insecticides, herbicides, fungicides, and growth-promoting substances for plants and animals.","Actinomycosis"
"1134404","phylum","Ignavibacteriae","Bacteria","1","53829","0.000018577346783332405","commensal","No health benefits found.","No diseases are associated with this bacteria."
"1117","phylum","Cyanobacteria","Bacteria","1","53829","0.000018577346783332405","commensal,pathogenic","Some microalgae contain substances of high biological value. Edible blue-green algae reduce the production of pro-inflammatory cytokines. Sulfate polysaccharides exhibit immunomodulatory, antitumor, antithrombotic, anticoagulant, anti-mutagenic, anti-inflammatory, antimicrobial, and antiviral activity against HIV, herpes, and hepatitis.","Amyotrophic lateral sclerosis"
"1936987","phylum","Balneolaeota","Bacteria","1","53829","0.000018577346783332405","commensal,opportunistic pathogens","No health benefits found.","Some species are known to cause infectious diseases."
"544448","phylum","Tenericutes","Bacteria","4","53829","0.00007430938713332962","pathogenic,commensal","No health benefits found.","Atypical pneumonia, tracheobronchitis, pharyngitis, asthma, pelvic inflammatory diseases, cardititis, pericarditis, hemolytic anemia, pharyngitis, meningitis, encephalitis."
"200795","phylum","Chloroflexi","Bacteria","1","53829","0.000018577346783332405","commensal","No health benefits found.","No diseases are associated with this bacteria."
"204430","phylum","Fibrobacteres","Bacteria","1","53829","0.000018577346783332405","","",""
"1090","phylum","Chlorobi","Bacteria","1","53829","0.000018577346783332405","commensal","No health benefits found.","No diseases are associated with this bacteria."
"821","species","Bacteroides vulgatus","Bacteroides","8361","53829","0.15532519645544224","","",""
"39491","species","Eubacterium rectale","Lachnospiraceae","3156","53829","0.05863010644819707","","",""
"","species","other Ruminococcaceae family","other Ruminococcaceae family","270","53829","0.005015883631499749","","",""
"853","species","Faecalibacterium prausnitzii","Faecalibacterium","3662","53829","0.06803024392056327","","",""
"1535","species","Clostridium leptum","Ruminiclostridium","185","53829","0.003436809154916495","","",""
"46506","species","Bacteroides stercoris","Bacteroides","17085","53829","0.31739396979323414","","",""
"820","species","Bacteroides uniformis","Bacteroides","1660","53829","0.03083839566033179","","",""
"","species","Bacteroides species","Bacteroides","777","53829","0.014434598450649278","","",""
"1512","species","Clostridium symbiosum","Lachnoclostridium","357","53829","0.006632112801649668","","",""
"47246","species","Clostridium viride","Ruminiclostridium","43","53829","0.0007988259116832934","","",""
"39492","species","Eubacterium siraeum","Ruminiclostridium","655","53829","0.012168162143082724","","",""
"328813","species","Alistipes onderdonkii","Alistipes","632","53829","0.01174088316706608","","",""
"89014","species","Blautia luti","Blautia","347","53829","0.006446339333816344","","",""
"40518","species","Ruminococcus bromii","Ruminococcus","1396","53829","0.025933976109532037","","",""
"1150298","species","Fusicatenibacter saccharivorans","Fusicatenibacter","598","53829","0.011109253376432779","","",""
"100884","species","Coprobacillus cateniformis","Coprobacillus","4","53829","0.00007430938713332962","","",""
"28117","species","Alistipes putredinis","Alistipes","379","53829","0.0070408144308829815","","",""
"360807","species","Roseburia inulinivorans","Roseburia","325","53829","0.006037637704583031","","",""
"218538","species","Dialister invisus","Dialister","134","53829","0.0024893644689665422","","",""
"1264","species","Ruminococcus albus","Ruminococcus","1757","53829","0.03264039829831503","","",""
"592978","species","Ruminococcus faecis","Ruminococcus","162","53829","0.0030095301788998496","","",""
"39485","species","Eubacterium eligens","Eubacterium","409","53829","0.007598134834382954","","",""
"","species","other Clostridiales order","other Clostridiales order","204","53829","0.0037897787437998105","","",""
"871665","species","Blautia faecis","Blautia","287","53829","0.0053316985268164","","",""
"239935","species","Akkermansia muciniphila","Akkermansia","493","53829","0.009158631964182875","","",""
"180332","species","Robinsoniella peoriensis","Robinsoniella","153","53829","0.002842334057849858","","",""
"","species","other Firmicutes phylum","other Firmicutes phylum","21","53829","0.0003901242824499805","","",""
"617123","species","Lachnoanaerobaculum umeaense","Lachnoanaerobaculum","33","53829","0.0006130524438499694","","",""
"190387","species","Lactovum miscens","Streptococcaceae","1","53829","0.000018577346783332405","","",""
"1549","species","Clostridium sporosphaeroides","Ruminiclostridium","166","53829","0.003083839566033179","","",""
"1118061","species","Alistipes obesi","Alistipes","354","53829","0.0065763807612996715","","",""
"89153","species","Clostridium hylemonae","Lachnoclostridium","276","53829","0.005127347712199744","","",""
"39497","species","Eubacterium xylanophilum","Eubacterium","61","53829","0.0011332181537832768","","",""
"201571","species","Desulfovibrio vietnamensis","Desulfovibrio","188","53829","0.003492541195266492","","",""
"","species","other Peptostreptococcaceae family","other Peptostreptococcaceae family","12","53829","0.00022292816139998886","","",""
"","species","Ruminiclostridium species","Ruminiclostridium","213","53829","0.003956974864849802","","",""
"290054","species","Eubacterium coprostanoligenes","Eubacterium","101","53829","0.0018763120251165729","","",""
"536633","species","Blautia glucerasea","Blautia","110","53829","0.0020435081461665644","","",""
"371601","species","Bacteroides xylanisolvens","Bacteroides","316","53829","0.00587044158353304","","",""
"","species","other Lachnospiraceae family","other Lachnospiraceae family","128","53829","0.002377900388266548","","",""
"29546","species","Lawsonia intracellularis","Lawsonia","3","53829","0.000055732040349997216","","",""
"418240","species","Blautia wexlerae","Blautia","600","53829","0.011146408069999442","","",""
"745368","species","Gemmiger formicilis","Gemmiger","280","53829","0.005201657099333073","","",""
"574930","species","Parabacteroides gordonii","Parabacteroides","236","53829","0.004384253840866447","","",""
"","species","Oscillibacter species","Oscillibacter","247","53829","0.004588604655483104","","",""
"160404","species","Clostridium lactatifermentans","Tyzzerella","289","53829","0.005368853220383065","","",""
"487175","species","Parasutterella excrementihominis","Parasutterella","594","53829","0.011034943989299448","","",""
"671077","species","Caldinitratiruptor microaerophilus","Caldinitratiruptor","39","53829","0.0007245165245499638","","",""
"1265","species","Ruminococcus flavefaciens","Ruminococcus","24","53829","0.00044585632279997773","","",""
"28118","species","Odoribacter splanchnicus","Odoribacter","156","53829","0.0028980660981998553","","",""
"237576","species","Oribacterium sinus","Oribacterium","146","53829","0.002712292630366531","","",""
"1161942","species","Ruminococcus champanellensis","Ruminococcus","253","53829","0.004700068736183098","","",""
"","species","Lachnoclostridium species","Lachnoclostridium","157","53829","0.0029166434449831875","","",""
"33039","species","Ruminococcus torques","Blautia","677","53829","0.012576863772316038","","",""
"","species","other Veillonellaceae family","other Veillonellaceae family","128","53829","0.002377900388266548","","",""
"69824","species","Clostridium cocleatum","Erysipelatoclostridium","203","53829","0.003771201397016478","","",""
"47678","species","Bacteroides caccae","Bacteroides","599","53829","0.01112783072321611","","",""
"328814","species","Alistipes shahii","Alistipes","176","53829","0.003269613033866503","","",""
"39484","species","Eubacterium desmolans","Eubacterium","128","53829","0.002377900388266548","","",""
"649756","species","Anaerostipes hadrus","Anaerostipes","130","53829","0.0024150550818332127","","",""
"291645","species","Bacteroides nordii","Bacteroides","182","53829","0.0033810771145664975","","",""
"1522","species","Clostridium innocuum","Erysipelatoclostridium","5","53829","0.00009288673391666203","","",""
"1263547","species","Oscillibacter ruminantium","Oscillibacter","39","53829","0.0007245165245499638","","",""
"291644","species","Bacteroides salyersiae","Bacteroides","1","53829","0.000018577346783332405","","",""
"301302","species","Roseburia faecis","Roseburia","16","53829","0.0002972375485333185","","",""
"105483","species","Desulfotomaculum alkaliphilum","Desulfotomaculum","2","53829","0.00003715469356666481","","",""
"39488","species","Eubacterium hallii","Eubacterium","164","53829","0.0030466848724665144","","",""
"","species","Roseburia species","Roseburia","23","53829","0.0004272789760166453","","",""
"253239","species","Ethanoligenens harbinense","Ethanoligenens","16","53829","0.0002972375485333185","","",""
"29356","species","Clostridium chartatabidum","Clostridium","10","53829","0.00018577346783332405","","",""
"40520","species","Blautia obeum","Blautia","36","53829","0.0006687844841999665","","",""
"544645","species","Butyricimonas virosa","Butyricimonas","96","53829","0.001783425291199911","","",""
"","species","Alistipes species","Alistipes","39","53829","0.0007245165245499638","","",""
"106588","species","Pseudoflavonifractor capillosus","Pseudoflavonifractor","90","53829","0.0016719612104999163","","",""
"1450648","species","Clostridium oryzae","Clostridium","9","53829","0.00016719612104999163","","",""
"626932","species","Alistipes indistinctus","Alistipes","99","53829","0.001839157331549908","","",""
"","species","Desulfomicrobium species","Desulfomicrobium","56","53829","0.0010403314198666146","","",""
"28116","species","Bacteroides ovatus","Bacteroides","132","53829","0.0024522097753998775","","",""
"745119","species","Brassicibacter mesophilus","Brassicibacter","107","53829","0.0019877761058165674","","",""
"626929","species","Bacteroides clarus","Bacteroides","2","53829","0.00003715469356666481","","",""
"39486","species","Dorea formicigenerans","Dorea","61","53829","0.0011332181537832768","","",""
"","species","Blautia species","Blautia","24","53829","0.00044585632279997773","","",""
"","species","other Erysipelotrichaceae family","other Erysipelotrichaceae family","25","53829","0.0004644336695833101","","",""
"626930","species","Bacteroides fluxus","Bacteroides","3","53829","0.000055732040349997216","","",""
"831","species","Butyrivibrio fibrisolvens","Butyrivibrio","48","53829","0.0008917126455999555","","",""
"474960","species","Hydrogenoanaerobacterium saccharovorans","Hydrogenoanaerobacterium","45","53829","0.0008359806052499582","","",""
"84026","species","Clostridium methylpentosum","Ruminiclostridium","33","53829","0.0006130524438499694","","",""
"105841","species","Anaerostipes caccae","Anaerostipes","46","53829","0.0008545579520332906","","",""
"44749","species","Sporobacter termitidis","Sporobacter","43","53829","0.0007988259116832934","","",""
"115544","species","Parasporobacterium paucivorans","Parasporobacterium","45","53829","0.0008359806052499582","","",""
"633404","species","Sporosarcina thermotolerans","Sporosarcina","9","53829","0.00016719612104999163","","",""
"876","species","Desulfovibrio desulfuricans","Desulfovibrio","34","53829","0.0006316297906333018","","",""
"645466","species","Anaerostipes butyraticus","Anaerostipes","22","53829","0.0004087016292333129","","",""
"","species","other Clostridia class","other Clostridia class","12","53829","0.00022292816139998886","","",""
"358743","species","Clostridium citroniae","Lachnoclostridium","28","53829","0.0005201657099333073","","",""
"214856","species","Alistipes finegoldii","Alistipes","56","53829","0.0010403314198666146","","",""
"","species","other Desulfovibrionales order","other Desulfovibrionales order","1","53829","0.000018577346783332405","","",""
"","species","Oribacterium species","Oribacterium","39","53829","0.0007245165245499638","","",""
"292800","species","Flavonifractor plautii","Flavonifractor","64","53829","0.001188950194133274","","",""
"53443","species","Blautia hydrogenotrophica","Blautia","16","53829","0.0002972375485333185","","",""
"","species","Pseudobutyrivibrio species","Pseudobutyrivibrio","2","53829","0.00003715469356666481","","",""
"161493","species","Anaeromyxobacter dehalogenans","Anaeromyxobacter","12","53829","0.00022292816139998886","","",""
"138595","species","Olsenella profusa","Olsenella","11","53829","0.00020435081461665645","","",""
"29343","species","Clostridium cellulosi","Ruminiclostridium","79","53829","0.00146761039588326","","",""
"1297617","species","Intestinimonas butyriciproducens","Intestinimonas","139","53829","0.0025822512028832044","","",""
"44253","species","Paenibacillus validus","Paenibacillus","3","53829","0.000055732040349997216","","",""
"","species","Prevotella species","Prevotella","10","53829","0.00018577346783332405","","",""
"40519","species","Ruminococcus callidus","Ruminococcus","7","53829","0.00013004142748332682","","",""
"938278","species","Casaltella massiliensis","Casaltella","52","53829","0.000966022032733285","","",""
"","species","Mogibacterium species","Mogibacterium","3","53829","0.000055732040349997216","","",""
"269666","species","Streptococcus marimammalium","Streptococcus","1","53829","0.000018577346783332405","","",""
"","species","Streptococcus species","Streptococcus","18","53829","0.00033439224209998327","","",""
"55583","species","Dehalobacter restrictus","Dehalobacter","16","53829","0.0002972375485333185","","",""
"","species","Erysipelatoclostridium species","Erysipelatoclostridium","20","53829","0.0003715469356666481","","",""
"165179","species","Prevotella copri","Prevotella","16","53829","0.0002972375485333185","","",""
"357276","species","Bacteroides dorei","Bacteroides","26","53829","0.0004830110163666425","","",""
"329854","species","Bacteroides intestinalis","Bacteroides","35","53829","0.0006502071374166341","","",""
"","species","Ruminococcus species","Ruminococcus","24","53829","0.00044585632279997773","","",""
"","species","Lachnoanaerobaculum species","Lachnoanaerobaculum","24","53829","0.00044585632279997773","","",""
"29361","species","Tyzzerella nexilis","Tyzzerella","12","53829","0.00022292816139998886","","",""
"410072","species","Coprococcus comes","Coprococcus","12","53829","0.00022292816139998886","","",""
"204516","species","Bacteroides massiliensis","Bacteroides","19","53829","0.00035296958888331566","","",""
"","species","Tyzzerella species","Tyzzerella","23","53829","0.0004272789760166453","","",""
"168384","species","Marvinbryantia formatexigens","Marvinbryantia","21","53829","0.0003901242824499805","","",""
"384638","species","Bacteroides pectinophilus","Clostridiales","9","53829","0.00016719612104999163","","",""
"214851","species","Subdoligranulum variabile","Subdoligranulum","18","53829","0.00033439224209998327","","",""
"116085","species","Coprococcus catus","Coprococcus","48","53829","0.0008917126455999555","","",""
"29322","species","Eubacterium cellulosolvens","Eubacterium","6","53829","0.00011146408069999443","","",""
"","species","Rhodanobacter species","Rhodanobacter","1","53829","0.000018577346783332405","","",""
"43997","species","Catonella morbi","Catonella","35","53829","0.0006502071374166341","","",""
"","species","other Sporomusaceae family","other Sporomusaceae family","3","53829","0.000055732040349997216","","",""
"","species","Bifidobacterium species","Bifidobacterium","13","53829","0.00024150550818332126","","",""
"","species","Clostridium species","Clostridium","32","53829","0.000594475097066637","","",""
"46228","species","Ruminococcus lactaris","Ruminococcus","1","53829","0.000018577346783332405","","",""
"732242","species","Bacteroides paurosaccharolyticus","Bacteroides","17","53829","0.0003158148953166509","","",""
"29364","species","Clostridium polysaccharolyticum","Lachnoclostridium","1","53829","0.000018577346783332405","","",""
"487174","species","Barnesiella intestinihominis","Barnesiella","3","53829","0.000055732040349997216","","",""
"338188","species","Bacteroides finegoldii","Bacteroides","5","53829","0.00009288673391666203","","",""
"40545","species","Sutterella wadsworthensis","Sutterella","2","53829","0.00003715469356666481","","",""
"1732","species","Eubacterium oxidoreducens","Eubacterium","32","53829","0.000594475097066637","","",""
"","species","Desulfovibrio species","Desulfovibrio","24","53829","0.00044585632279997773","","",""
"29348","species","Clostridium spiroforme","Erysipelatoclostridium","12","53829","0.00022292816139998886","","",""
"66199","species","Syntrophomonas sapovorans","Syntrophomonas","1","53829","0.000018577346783332405","","",""
"342942","species","Clostridium glycyrrhizinilyticum","Lachnoclostridium","34","53829","0.0006316297906333018","","",""
"264463","species","Anaerosporobacter mobilis","Anaerosporobacter","3","53829","0.000055732040349997216","","",""
"1472417","species","Butyricimonas paravirosa","Butyricimonas","16","53829","0.0002972375485333185","","",""
"29347","species","Clostridium scindens","Lachnoclostridium","18","53829","0.00033439224209998327","","",""
"","species","Weissella species","Weissella","3","53829","0.000055732040349997216","","",""
"376805","species","Bacteroides salanitronis","Bacteroides","3","53829","0.000055732040349997216","","",""
"","species","Acetoanaerobium species","Acetoanaerobium","2","53829","0.00003715469356666481","","",""
"77768","species","Prevotella albensis","Prevotella","3","53829","0.000055732040349997216","","",""
"33035","species","Blautia producta","Blautia","21","53829","0.0003901242824499805","","",""
"36845","species","Clostridium intestinale","Clostridium","5","53829","0.00009288673391666203","","",""
"88431","species","Dorea longicatena","Dorea","4","53829","0.00007430938713332962","","",""
"1337051","species","Murimonas intestini","Murimonas","13","53829","0.00024150550818332126","","",""
"691816","species","Bacteroides rodentium","Bacteroides","15","53829","0.0002786602017499861","","",""
"376806","species","Bacteroides gallinarum","Bacteroides","12","53829","0.00022292816139998886","","",""
"817","species","Bacteroides fragilis","Bacteroides","6","53829","0.00011146408069999443","","",""
"84112","species","Eggerthella lenta","Eggerthella","4","53829","0.00007430938713332962","","",""
"85831","species","Bacteroides acidifaciens","Bacteroides","3","53829","0.000055732040349997216","","",""
"404335","species","Syntrophomonas zehnderi","Syntrophomonas","1","53829","0.000018577346783332405","","",""
"290052","species","Acetivibrio ethanolgignens","Acetivibrio","3","53829","0.000055732040349997216","","",""
"818","species","Bacteroides thetaiotaomicron","Bacteroides","2","53829","0.00003715469356666481","","",""
"823","species","Parabacteroides distasonis","Parabacteroides","10","53829","0.00018577346783332405","","",""
"","species","other Enterobacterales order","other Enterobacterales order","2","53829","0.00003715469356666481","","",""
"1133319","species","Bacteroides reticulotermitis","Bacteroides","6","53829","0.00011146408069999443","","",""
"301301","species","Roseburia hominis","Roseburia","16","53829","0.0002972375485333185","","",""
"471189","species","Gordonibacter pamelaeae","Gordonibacter","2","53829","0.00003715469356666481","","",""
"140626","species","Lachnobacterium bovis","Lachnobacterium","26","53829","0.0004830110163666425","","",""
"61171","species","Holdemania filiformis","Holdemania","12","53829","0.00022292816139998886","","",""
"36835","species","Clostridium colinum","Tyzzerella","4","53829","0.00007430938713332962","","",""
"1468449","species","Holdemania massiliensis","Holdemania","1","53829","0.000018577346783332405","","",""
"363265","species","Prevotella stercorea","Prevotella","5","53829","0.00009288673391666203","","",""
"310300","species","Bacteroides pyogenes","Bacteroides","5","53829","0.00009288673391666203","","",""
"1134405","species","Melioribacter roseus","Melioribacter","1","53829","0.000018577346783332405","","",""
"234908","species","Sutterella stercoricanis","Sutterella","2","53829","0.00003715469356666481","","",""
"46503","species","Parabacteroides merdae","Parabacteroides","3","53829","0.000055732040349997216","","",""
"","species","Marinifilum species","Marinifilum","3","53829","0.000055732040349997216","","",""
"166486","species","Roseburia intestinalis","Roseburia","6","53829","0.00011146408069999443","","",""
"645887","species","Alkalibaculum bacchi","Alkalibaculum","1","53829","0.000018577346783332405","","",""
"516123","species","Sporosalibacterium faouarense","Sporosalibacterium","9","53829","0.00016719612104999163","","",""
"","species","Eubacterium species","Eubacterium","1","53829","0.000018577346783332405","","",""
"365349","species","Pelosinus fermentans","Pelosinus","5","53829","0.00009288673391666203","","",""
"626947","species","Parasutterella secunda","Parasutterella","3","53829","0.000055732040349997216","","",""
"2741","species","Peptococcus niger","Peptococcus","3","53829","0.000055732040349997216","","",""
"454154","species","Paraprevotella clara","Paraprevotella","3","53829","0.000055732040349997216","","",""
